ze2010,libelle_ze,txcho_2003,txcho_2004,txcho_2005,txcho_2006,txcho_2007,txcho_2008,txcho_2009,txcho_2010,txcho_2011,txcho_2012,txcho_2013,densite,fronta,tx_act,tx_act_f,part_emp_pub,part_emp_ind,part_ouv,part_cad,part_act_1530,part_act_5064,part_act_peudip,part_act_tredip,tx_cre_eta,tx_act_intra,var_emp,tx_immig,f_bel,f_lux,f_all,f_su,part_etu
2513,L'Aigle,7.4,8.1,8.5,8.4,7.8,7.9,10.5,10.1,9.5,10,10.4,39.440221068,0,71.693115218,67.881605775,31.253978358,29.026098027,30.376860771,7.2974957868,20.521914594,25.615382818,26.83533601,20.653780643,28.901903367,68.487942063,96.416147561,5.4890477459,0,0,0,0,48.305289646
2601,Beaune,6.3,6.5,6.6,6.4,5.7,5.1,6.3,6.7,6.5,7.1,7.5,69.211289969,0,76.845506593,73.938697464,22.321750322,17.163449163,26.867335574,10.162724818,21.683431405,25.830396077,20.760302547,28.85324065,30.457238341,72.463527992,101.68799694,5.2098999312,0,0,0,0,46.390744653
2602,Chatillon,6.4,6.2,6.6,7.4,6.6,6,8.1,8.7,8.5,9.2,9.3,12.978698315,0,71.175202103,64.959197202,33.800551471,21.530330882,31.976386807,5.6050964292,19.97961415,28.745047693,28.073732968,17.834680694,27.077077077,73.084647427,95.531710442,5.6045860195,0,0,0,0,44.523122655
2603,Dijon,6.9,7.1,7,6.9,6.4,5.8,7.3,7.5,7.3,7.9,8.5,78.204428627,0,73.284238911,70.045974814,35.827195643,13.713560686,21.627788197,16.079438661,24.586460817,24.923224505,18.105398195,35.354643747,38.975463252,86.266800901,101.2223079,7.4345880835,0,0,0,0,55.56183573
2604,Montbard,6.5,6.7,6.6,7,6.2,5.7,7.7,7.4,7.2,7.8,8.4,27.217060811,0,75.280227123,71.798380603,34.41813602,31.16372796,31.607571862,8.0137039789,21.86930244,28.145148656,23.395550509,23.367350918,29.325032765,78.238013207,101.94270662,3.5953532589,0,0,0,0,40.905964898
2605,Morvan,6.6,6.7,6.8,7,6.5,6.1,7.2,7.5,7.7,8.4,8.6,13.202256386,0,68.516739761,65.159701218,44.868123587,8.6510926903,24.625547046,7.3262666982,18.979477202,31.174734693,22.744589666,20.318094045,21.150987471,69.522239954,92.500951656,4.2222386797,0,0,0,0,46.723429081
2606,Nevers,7.7,8.1,8.5,8.4,7.7,7.3,9.4,9.2,9.1,9.8,9.9,59.684367111,0,69.85067648,66.716393006,37.284053768,17.258496547,25.963503554,10.468658308,21.623313387,28.043840094,20.803683264,25.120593088,33.168913735,83.909038441,93.556488564,5.2647676279,0,0,0,0,46.964777115
2607,Autun,9,9.3,9,9,7.8,7.6,8.9,8.9,8.6,9,9.6,30.5877159,0,71.509708426,68.213652521,33.069725997,16.061483627,26.429528446,8.8151487485,20.207055371,29.289470211,21.179871677,22.051133643,27.845719661,74.750901317,92.603433273,6.1830365058,0,0,0,0,47.926443563
2608,Chalon-sur-Saône,7.5,7.6,7.5,7.5,6.7,6.2,8.2,8.5,8.5,9.1,9.4,83.658506061,0,74.654275672,71.511626614,30.581656961,21.990802012,27.338373665,10.439338388,22.208871228,25.139215836,21.410598694,26.637006923,34.864443752,76.993020185,98.507623222,5.4367050946,0,0,0,0,43.916813381
2609,Louhans,4.8,5.1,5.8,6,5.3,5.4,7,7,6.9,7.3,7.7,48.382403513,0,73.029712249,68.829142024,24.565923603,29.304357567,36.717816386,6.6694603804,18.38723125,27.836150798,25.595603907,17.226595334,29.755954131,61.947845064,100.33783784,3.805702787,0,0,0,0,43.201030979
2610,Le Creusot - Montceau,11.1,11.4,11.3,10.9,9.6,9,11.5,11.6,11.1,11.7,12.2,93.910881656,0,69.317842371,64.888396063,33.42979673,30.291830829,28.327808806,8.7208452556,21.592692413,27.450550538,22.655215311,23.013337546,35.203851362,80.094152109,97.052179806,6.8404696925,0,0,0,0,47.990665341
2611,Charolais,7,6.9,7.1,7.1,6.1,5.8,8.2,8.1,7.8,8.2,8.1,38.867098422,0,73.822175226,70.189468186,30.804164346,24.566213958,30.038722504,7.2293210922,19.857211924,27.523576916,22.62788042,20.930664289,24.874224874,75.763468894,95.481229969,4.6385363336,0,0,0,0,43.64682804
2612,Auxerre,7.1,7.5,7.6,7.7,6.9,6.5,8.5,8.5,8.4,9,9.4,43.610046107,0,72.884430142,69.62474273,34.500790286,18.455766134,27.59301122,9.78122502,21.264623739,26.359706539,25.152483159,22.969637697,32.595091691,84.308820617,97.086510402,6.9538464308,0,0,0,0,44.450514426
2613,Avallon,6.9,7.7,7.5,7.1,5.6,5.6,7,7.3,7.4,8.1,8.6,24.190825474,0,69.4398811,68.270791856,30.202602979,17.710988864,27.472292021,7.6938193658,20.565958161,26.513070192,25.744930095,19.941491055,29.869616752,76.90901893,94.084336131,4.735670345,0,0,0,0,41.793321129
2614,Sens,7.9,8.5,8.8,9,7.9,7.4,9.5,9.6,9.5,10.6,11.3,67.862014456,0,73.661421395,69.600046306,33.250311333,23.144824555,28.125479427,10.699321586,21.487354747,25.157336902,27.025769918,22.659582828,41.502571178,66.861021492,98.733848639,8.5354743314,0,0,0,0,43.083464136
3110,Roubaix - Tourcoing,12,12.4,12.6,13,12.2,11.3,13.5,14.1,13.7,14.4,14.8,1923.0758652,1,70.440044824,65.453688265,30.259844153,12.871470475,25.833879388,14.950900714,24.947133446,21.214952181,26.503906523,30.469980581,47.647250009,56.654857183,95.827045021,11.102355529,0,0,0,0,52.340082921
3111,Lille,9.5,10,10.3,10.3,9.4,8.7,10.1,10.5,10.2,10.8,11.1,1192.6976153,1,70.13018968,66.450043454,36.293803122,8.1388852151,16.151633823,23.865144912,27.440750629,21.33001323,18.597337528,44.956118838,44.939451355,71.722828916,106.08363215,8.0683252679,1,0,0,0,59.813435464
3112,Dunkerque,10.1,10.7,11,11.1,10.2,9.8,12,11.9,11.7,12.2,12.5,339.94996053,1,68.656265154,63.029398639,34.204493885,24.728004748,28.612977594,10.573685211,24.87599035,23.244612598,23.079079577,26.749338501,34.376134137,83.240712735,96.48491891,3.5657266129,1,0,0,0,49.355491596
3113,Flandre - Lys,7,7.6,7.6,7.9,6.8,6.2,7.8,7.7,7.5,8,8.2,176.18753856,1,72.798654369,68.247984486,34.573750535,21.504951798,28.911071041,10.400761181,23.988937725,21.636941556,20.420136351,28.919574906,31.418999761,49.40449897,101.06155409,1.745284546,0,0,0,0,49.205209347
3114,Douai,11,11.5,12.5,13,11.9,11.4,13.4,13.5,13.1,14.1,14.7,522.95799239,1,68.271846711,62.076362039,37.997627307,20.654442793,27.890718988,11.867524788,25.365237845,22.772512276,23.883294655,26.628438823,42.984499237,56.217880962,99.936770114,3.023018764,0,0,0,0,49.119552651
3115,Valenciennes,12.6,13.3,13.3,13.1,12.2,11.4,14.2,14.4,13.9,14.8,15.7,551.80082071,1,66.448189687,59.478118068,35.62684486,24.784049546,29.260635464,11.380899039,26.52476759,21.575671505,23.043922883,27.060656296,42.456506229,72.762032155,98.261140542,5.0835819013,0,0,0,0,49.335405101
3116,Cambrai,9,9.6,9.9,10.2,9.5,9.5,11.5,11.4,11.3,12,12.7,154.82469775,1,70.552371018,64.911365021,35.756045708,20.218797059,31.505021976,8.6416237748,24.261252425,23.158321052,25.203508697,23.738998026,35.739100226,65.728501282,90.107274447,2.3420790238,0,0,0,0,47.309018437
3117,Maubeuge,12.7,12.9,12.9,13.1,12.1,11.4,14.5,15,14.3,14.9,15.4,165.64891474,1,66.687109795,59.456755634,41.682339165,23.85649906,30.390111653,9.4876595477,25.021094471,23.554221952,23.394190979,24.229011261,34.952830189,71.259068352,100.90338924,6.876758083,0,0,0,0,48.497985115
3121,Arras,7,7.4,7.6,8,7.3,7,8.5,8.6,8.7,9.2,9.6,109.33637073,1,70.632589864,65.90399908,40.630773604,14.233265432,24.677990532,13.012414058,23.543088335,23.905800803,19.160672782,30.712063086,33.690873923,66.174170175,100.13405512,2.1050018574,0,0,0,0,50.080841053
3122,Lens - Hénin,13.6,14.6,15,15.5,13.9,13.3,15.5,15.3,15.1,16.3,16.9,1146.0091974,1,65.852886804,57.997393904,35.294722871,11.867109771,31.919567335,7.8073542389,27.682619037,21.49505981,26.218797115,21.444225015,46.733358034,58.536637764,103.29171716,3.0430680256,0,0,0,0,46.92629569
3123,Béthune - Bruay,10.2,10.7,11,11.5,10.5,9.7,11.4,11.4,11.1,12.1,12.7,421.22516795,1,67.774535441,61.095690647,34.401416182,28.09583928,28.788226667,9.7067216567,24.445597045,22.151477036,22.02830573,25.471003926,42.516708297,58.642423919,95.842981831,1.3342889008,0,0,0,0,48.973863863
3124,Saint-Omer,10.3,10.2,11.2,11.9,10.6,10,11.3,11.3,11.4,12.2,12.7,164.30075911,1,68.825083294,63.171471805,28.279891159,29.808461826,32.450794745,8.3573331108,24.057469148,21.789076493,22.059454598,25.655540244,33.434771103,71.205132929,96.887643946,1.5574069049,0,0,0,0,47.941239031
3125,Calais,12.5,13.4,13.5,14.8,13.7,13.2,15.3,15.6,15.3,16.2,16.7,235.30418771,1,68.454825149,61.772308623,35.150190382,12.541719551,27.534868286,9.0029432055,25.224496178,21.208818276,23.663129609,24.15564758,40.898470688,70.23842104,93.12073319,1.7067412509,0,0,0,0,48.212084077
3126,Boulogne-sur-mer,11.4,12.1,12.1,12.9,11.7,11.2,12.5,12.7,13.1,14.1,14.6,252.67847407,1,68.772146141,62.549830233,33.788737088,17.183855382,28.346829564,10.871325283,23.807525004,23.197283992,25.171231637,26.3023876,38.257716623,78.279890915,100.22352465,1.9205004336,0,0,0,0,49.869150346
3127,Berck - Montreuil,6.9,7.2,7.3,7.6,6.9,6.8,8.3,8.4,8.6,9.4,9.7,90.910507993,1,68.130912334,63.71549434,43.6757873,14.606995354,25.899901247,8.4256603831,22.279837141,24.958799036,23.140380409,25.36108173,32.016407599,77.275590959,97.592017513,1.6584979966,0,0,0,0,51.08021725
4101,Longwy,7.7,8.3,8.2,8.5,7.8,7.2,9.5,9.5,9,9.8,10.6,114.63032841,1,72.805406515,67.560748498,39.905688182,17.824933687,33.195670385,7.6634440539,23.12036764,21.981307162,23.786975255,24.316633701,39.642791383,40.568659739,97.59265272,17.060948741,1,1,0,0,45.361535898
4102,Lunéville,8.7,9.8,9.6,10.1,9,8.5,10,10.2,10.2,11,11.4,97.653855223,1,70.427618241,66.723432523,42.542274052,10.180758017,24.84297988,9.2531948672,25.402550769,23.015714443,23.579017358,24.188163703,37.48870822,53.102761886,95.972962681,4.1008271487,0,0,0,0,46.283043892
4103,Nancy,7.2,7.6,7.7,7.9,7.1,6.5,8.1,8.4,8.3,8.9,9.4,149.46949795,1,70.255779458,67.325466697,39.367784915,11.595673119,19.51491153,17.489908511,25.568002028,24.046938109,18.023071417,36.725362308,40.716874748,83.220418829,102.20496823,7.2622688842,0,0,0,0,58.002713424
4104,Bar-le-Duc,7,7.1,7.4,7.8,7.2,6.7,8.3,8.4,8,8.8,8.8,44.249599815,1,72.437848022,68.552757832,41.960708597,20.693150553,28.016212829,9.8827386116,21.191330586,27.868118043,22.181710844,24.321758788,30.185025818,75.554322345,93.56337547,3.5436483836,0,0,0,0,46.515696902
4105,Commercy,8,8.7,9.7,9.9,9.5,8.5,10.3,10.7,10.3,11.3,12,23.36825645,1,72.32987067,67.72501884,32.891618186,26.492135316,31.209589887,7.2702899034,23.590060522,25.0444464,23.925588486,20.352340192,30.42261405,61.682910519,93.196053868,3.3174533312,0,0,0,0,41.928793345
4106,Verdun,7.8,8.5,9.1,9.7,9.1,8.6,10.5,10.4,10.5,11.3,11.7,29.915787482,1,71.911828929,66.430010563,39.324425073,16.757469748,29.001551257,8.2156106788,24.746431493,25.622976247,22.374655561,22.735990974,27.697910677,77.250550411,93.753043786,3.8446225218,0,0,0,0,44.175827782
4107,Metz,7.1,7.6,7.8,8,7.3,6.9,9.2,9.3,9,9.6,10.3,169.13627486,1,72.831722777,68.831465216,35.02369724,15.02510849,23.476148806,14.298409102,24.529314091,23.657791992,18.963014484,31.916615723,43.956967558,73.038505145,95.626638367,7.9527526483,0,1,0,0,50.304968204
4108,Forbach,10.8,11.9,12.3,12.3,10.7,9.6,12.5,12.5,11.9,12.5,13.7,180.28763355,1,66.768568842,62.606852107,31.806795198,24.67758995,33.634763278,8.5926947399,24.729373846,23.781269155,25.048568308,21.643975023,44.430629708,65.905433446,104.40468445,12.486167768,0,0,0,0,44.972956025
4109,Sarrebourg,5.6,6,6.3,6.1,5.3,5.3,7.4,7.3,6.8,7.3,8,57.048527812,1,73.581387394,67.889854431,31.696359411,21.409759876,32.085243115,8.5643042199,24.011037949,22.641161975,23.217094159,21.956641279,33.560735266,69.302232302,99.287584224,4.4022315093,0,0,0,0,39.423505771
4110,Sarreguemines,7.6,8.1,8.2,8.3,7.4,6.9,9.2,9,8.8,9.1,10.3,106.03779281,1,70.860139125,66.224764837,29.228697008,30.327520204,31.070228133,9.9192412209,22.716059531,24.83109462,22.359768617,24.388064736,39.225500527,59.31157776,96.146737609,11.090868983,0,0,1,0,45.084359305
